RecSN,dtf,Hex,GPS Names,rkm,Genrkm,Rel_group,FishID,Lat,Lon,Weight,Length,Surgeon,ID,site.code,array.code,combo,counter,first_or_last
2018-6013,2019-03-01T16:08:26Z,BDB4,SJ_Blw_Newman_2_J,259.34,259.34,2019UP,NA,37.33,-120.97,5.86,84,CH,33194,A3,A3,BDB4A3,181,FALSE
2017-6015,2019-03-01T19:13:35Z,BDB4,SJ_Hills_1_J,257.23,257.23,2019UP,NA,37.34,-120.97,5.86,84,CH,34990,A4,A4,BDB4A4,1,TRUE
2015-6011,2019-03-01T19:20:47Z,BDB4,SJ_Hills_2_J,257.06,257.06,2019UP,NA,37.21,-120.58,5.86,84,CH,35077,A4,A4,BDB4A4,36,FALSE
Upstream_Release,2019-02-28T16:58:00Z,BDB5,Upstream_Release,270.93,270.93,2019UP,NA,37.30895,-120.92954,5.96,85,NA,NA,REL,REL,BDB5REL,1,FALSE
156014,2019-02-28T18:16:31Z,BDB5,SJ_Blw_Release_2_J,270.57,270.57,2019UP,NA,37.31,-120.93,5.96,85,CH,1319,A1,A1,BDB5A1,1,TRUE
156014,2019-02-28T21:35:22Z,BDB5,SJ_Blw_Release_2_J,270.57,270.57,2019UP,NA,37.31,-120.93,5.96,85,CH,11744,A1,A1,BDB5A1,142,FALSE
2017-6013,2019-03-02T00:37:33Z,BDB5,SJ_Blw_Newman_1_J,259.39,259.39,2019UP,NA,37.33,-120.97,5.96,85,CH,36765,A3,A3,BDB5A3,1,TRUE
2018-6013,2019-03-02T00:55:58Z,BDB5,SJ_Blw_Newman_2_J,259.34,259.34,2019UP,NA,37.33,-120.97,5.96,85,CH,36896,A3,A3,BDB5A3,90,FALSE
2017-6015,2019-03-02T02:16:26Z,BDB5,SJ_Hills_1_J,257.23,257.23,2019UP,NA,37.34,-120.97,5.96,85,CH,36984,A4,A4,BDB5A4,1,TRUE
2015-6011,2019-03-02T02:21:57Z,BDB5,SJ_Hills_2_J,257.06,257.06,2019UP,NA,37.21,-120.58,5.96,85,CH,37044,A4,A4,BDB5A4,29,FALSE
Upstream_Release,2019-02-28T16:58:00Z,BDB6,Upstream_Release,270.93,270.93,2019UP,NA,37.30895,-120.92954,5.2,79,NA,NA,REL,REL,BDB6REL,1,FALSE
2017-6031,2019-02-28T18:24:23Z,BDB6,SJ_Blw_Release_1_J,270.52,270.52,2019UP,NA,37.31,-120.93,5.2,79,GS,4569,A1,A1,BDB6A1,1,TRUE
2017-6031,2019-02-28T18:24:43Z,BDB6,SJ_Blw_Release_1_J,270.52,270.52,2019UP,NA,37.31,-120.93,5.2,79,GS,4668,A1,A1,BDB6A1,3,FALSE
2018-6013,2019-03-01T09:21:49Z,BDB6,SJ_Blw_Newman_2_J,259.34,259.34,2019UP,NA,37.33,-120.97,5.2,79,GS,26048,A3,A3,BDB6A3,1,TRUE
2018-6013,2019-03-01T09:36:47Z,BDB6,SJ_Blw_Newman_2_J,259.34,259.34,2019UP,NA,37.33,-120.97,5.2,79,GS,26470,A3,A3,BDB6A3,39,FALSE
2017-6015,2019-03-01T11:39:41Z,BDB6,SJ_Hills_1_J,257.23,257.23,2019UP,NA,37.34,-120.97,5.2,79,GS,28443,A4,A4,BDB6A4,1,TRUE
2015-6011,2019-03-01T11:45:28Z,BDB6,SJ_Hills_2_J,257.06,257.06,2019UP,NA,37.21,-120.58,5.2,79,GS,28555,A4,A4,BDB6A4,15,FALSE
Upstream_Release,2019-02-28T16:58:00Z,BDBA,Upstream_Release,270.93,270.93,2019UP,NA,37.30895,-120.92954,4.93,80,NA,NA,REL,REL,BDBAREL,1,FALSE
156014,2019-02-28T18:32:00Z,BDBA,SJ_Blw_Release_2_J,270.57,270.57,2019UP,NA,37.31,-120.93,4.93,80,CH,6105,A1,A1,BDBAA1,1,TRUE
2017-6031,2019-02-28T18:33:21Z,BDBA,SJ_Blw_Release_1_J,270.52,270.52,2019UP,NA,37.31,-120.93,4.93,80,CH,6286,A1,A1,BDBAA1,13,FALSE
2018-6013,2019-03-04T13:03:26Z,BDBA,SJ_Blw_Newman_2_J,259.34,259.34,2019UP,NA,37.33,-120.97,4.93,80,CH,61475,A3,A3,BDBAA3,1,TRUE
2018-6013,2019-03-04T13:07:02Z,BDBA,SJ_Blw_Newman_2_J,259.34,259.34,2019UP,NA,37.33,-120.97,4.93,80,CH,61486,A3,A3,BDBAA3,10,FALSE
2017-6015,2019-03-04T14:41:34Z,BDBA,SJ_Hills_1_J,257.23,257.23,2019UP,NA,37.34,-120.97,4.93,80,CH,62095,A4,A4,BDBAA4,1,TRUE
2015-6011,2019-03-04T14:48:18Z,BDBA,SJ_Hills_2_J,257.06,257.06,2019UP,NA,37.21,-120.58,4.93,80,CH,62225,A4,A4,BDBAA4,33,FALSE
2017-6005,2019-03-13T04:44:51Z,BDBA,SJ_BlwCrowsLanding_1_J,240.1,240.1,2019UP,NA,37.43,-121.01,4.93,80,CH,137644,A5,A5,BDBAA5,1,TRUE
18031,2019-03-13T04:57:04Z,BDBA,SJ_BlwCrowsLanding_2_J,239.9,239.9,2019UP,NA,37.43,-121.01,4.93,80,CH,138045,A5,A5,BDBAA5,84,FALSE
Upstream_Release,2019-02-28T16:58:00Z,BDD2,Upstream_Release,270.93,270.93,2019UP,NA,37.30895,-120.92954,5.04,80,NA,NA,REL,REL,BDD2REL,1,FALSE
156014,2019-02-28T18:25:01Z,BDD2,SJ_Blw_Release_2_J,270.57,270.57,2019UP,NA,37.31,-120.93,5.04,80,CH,4779,A1,A1,BDD2A1,1,TRUE
156014,2019-02-28T18:29:30Z,BDD2,SJ_Blw_Release_2_J,270.57,270.57,2019UP,NA,37.31,-120.93,5.04,80,CH,5744,A1,A1,BDD2A1,21,FALSE
2017-6013,2019-03-01T00:56:52Z,BDD2,SJ_Blw_Newman_1_J,259.39,259.39,2019UP,NA,37.33,-120.97,5.04,80,CH,15774,A3,A3,BDD2A3,1,TRUE
2018-6013,2019-03-01T01:22:19Z,BDD2,SJ_Blw_Newman_2_J,259.34,259.34,2019UP,NA,37.33,-120.97,5.04,80,CH,16352,A3,A3,BDD2A3,109,FALSE
2017-6015,2019-03-01T05:35:07Z,BDD2,SJ_Hills_1_J,257.23,257.23,2019UP,NA,37.34,-120.97,5.04,80,CH,21948,A4,A4,BDD2A4,1,TRUE
2015-6011,2019-03-01T05:40:48Z,BDD2,SJ_Hills_2_J,257.06,257.06,2019UP,NA,37.21,-120.58,5.04,80,CH,22108,A4,A4,BDD2A4,21,FALSE
2017-6005,2019-03-05T03:38:23Z,BDD2,SJ_BlwCrowsLanding_1_J,240.1,240.1,2019UP,NA,37.43,-121.01,5.04,80,CH,64707,A5,A5,BDD2A5,1,TRUE
18031,2019-03-05T03:46:19Z,BDD2,SJ_BlwCrowsLanding_2_J,239.9,239.9,2019UP,NA,37.43,-121.01,5.04,80,CH,64764,A5,A5,BDD2A5,58,FALSE
Upstream_Release,2019-02-28T16:58:00Z,BDDA,Upstream_Release,270.93,270.93,2019UP,NA,37.30895,-120.92954,4.76,76,NA,NA,REL,REL,BDDAREL,1,FALSE
156014,2019-02-28T19:47:54Z,BDDA,SJ_Blw_Release_2_J,270.57,270.57,2019UP,NA,37.31,-120.93,4.76,76,CH,9489,A1,A1,BDDAA1,1,TRUE
156014,2019-02-28T19:51:40Z,BDDA,SJ_Blw_Release_2_J,270.57,270.57,2019UP,NA,37.31,-120.93,4.76,76,CH,9577,A1,A1,BDDAA1,23,FALSE
Upstream_Release,2019-02-28T16:58:00Z,BDEA,Upstream_Release,270.93,270.93,2019UP,NA,37.30895,-120.92954,5,81,NA,NA,REL,REL,BDEAREL,1,FALSE
156014,2019-02-28T18:16:27Z,BDEA,SJ_Blw_Release_2_J,270.57,270.57,2019UP,NA,37.31,-120.93,5,81,GS,1295,A1,A1,BDEAA1,1,TRUE
156014,2019-02-28T18:20:04Z,BDEA,SJ_Blw_Release_2_J,270.57,270.57,2019UP,NA,37.31,-120.93,5,81,GS,2830,A1,A1,BDEAA1,20,FALSE
2017-6013,2019-03-01T11:29:09Z,BDEA,SJ_Blw_Newman_1_J,259.39,259.39,2019UP,NA,37.33,-120.97,5,81,GS,28336,A3,A3,BDEAA3,1,TRUE
2018-6013,2019-03-01T12:05:46Z,BDEA,SJ_Blw_Newman_2_J,259.34,259.34,2019UP,NA,37.33,-120.97,5,81,GS,28814,A3,A3,BDEAA3,30,FALSE
2017-6015,2019-03-01T14:05:01Z,BDEA,SJ_Hills_1_J,257.23,257.23,2019UP,NA,37.34,-120.97,5,81,GS,30800,A4,A4,BDEAA4,1,TRUE
2015-6011,2019-03-01T14:10:25Z,BDEA,SJ_Hills_2_J,257.06,257.06,2019UP,NA,37.21,-120.58,5,81,GS,30901,A4,A4,BDEAA4,24,FALSE
2017-6005,2019-03-22T06:47:54Z,BDEA,SJ_BlwCrowsLanding_1_J,240.1,240.1,2019UP,NA,37.43,-121.01,5,81,GS,634552,A5,A5,BDEAA5,1,TRUE
18031,2019-03-22T07:00:21Z,BDEA,SJ_BlwCrowsLanding_2_J,239.9,239.9,2019UP,NA,37.43,-121.01,5,81,GS,635255,A5,A5,BDEAA5,80,FALSE
156008,2019-03-26T18:31:38Z,BDEA,SJ_BlwWGrayson_2_J,210.7,210.7,2019UP,NA,37.57,-121.15,5,81,GS,904240,A6,A6,BDEAA6,1,TRUE
2017-6030,2019-03-27T15:23:35Z,BDEA,SJ_BlwWGrayson_1_J,210.7,210.7,2019UP,NA,37.57,-121.15,5,81,GS,956548,A6,A6,BDEAA6,35,FALSE
Upstream_Release,2019-02-28T16:58:00Z,BE2A,Upstream_Release,270.93,270.93,2019UP,NA,37.30895,-120.92954,5.04,80,NA,NA,REL,REL,BE2AREL,1,FALSE
156014,2019-02-28T18:14:47Z,BE2A,SJ_Blw_Release_2_J,270.57,270.57,2019UP,NA,37.31,-120.93,5.04,80,CH,717,A1,A1,BE2AA1,1,TRUE
2017-6031,2019-02-28T18:19:51Z,BE2A,SJ_Blw_Release_1_J,270.52,270.52,2019UP,NA,37.31,-120.93,5.04,80,CH,2714,A1,A1,BE2AA1,35,FALSE
Upstream_Release,2019-02-28T16:58:00Z,BE4A,Upstream_Release,270.93,270.93,2019UP,NA,37.30895,-120.92954,4.76,77,NA,NA,REL,REL,BE4AREL,1,FALSE
156014,2019-03-02T07:14:08Z,BE4A,SJ_Blw_Release_2_J,270.57,270.57,2019UP,NA,37.31,-120.93,4.76,77,CH,38258,A1,A1,BE4AA1,1,TRUE
2017-6031,2019-03-02T07:15:14Z,BE4A,SJ_Blw_Release_1_J,270.52,270.52,2019UP,NA,37.31,-120.93,4.76,77,CH,38294,A1,A1,BE4AA1,8,FALSE
2018-6013,2019-03-02T21:53:26Z,BE4A,SJ_Blw_Newman_2_J,259.34,259.34,2019UP,NA,37.33,-120.97,4.76,77,CH,48845,A3,A3,BE4AA3,1,TRUE
2018-6013,2019-03-02T22:04:23Z,BE4A,SJ_Blw_Newman_2_J,259.34,259.34,2019UP,NA,37.33,-120.97,4.76,77,CH,48923,A3,A3,BE4AA3,49,FALSE
2017-6015,2019-03-13T17:09:16Z,BE4A,SJ_Hills_1_J,257.23,257.23,2019UP,NA,37.34,-120.97,4.76,77,CH,156584,A4,A4,BE4AA4,1,TRUE
2017-6015,2019-04-15T23:10:55Z,BE4A,SJ_Hills_1_J,257.23,257.23,2019UP,NA,37.34,-120.97,4.76,77,CH,1979375,A4,A4,BE4AA4,575,FALSE
Upstream_Release,2019-02-28T16:58:00Z,BE52,Upstream_Release,270.93,270.93,2019UP,NA,37.30895,-120.92954,4.4,77,NA,NA,REL,REL,BE52REL,1,FALSE
156014,2019-02-28T18:18:39Z,BE52,SJ_Blw_Release_2_J,270.57,270.57,2019UP,NA,37.31,-120.93,4.4,77,GS,2089,A1,A1,BE52A1,1,TRUE
156014,2019-02-28T18:21:40Z,BE52,SJ_Blw_Release_2_J,270.57,270.57,2019UP,NA,37.31,-120.93,4.4,77,GS,3569,A1,A1,BE52A1,24,FALSE
Upstream_Release,2019-02-28T16:58:00Z,BE55,Upstream_Release,270.93,270.93,2019UP,NA,37.30895,-120.92954,5.48,82,NA,NA,REL,REL,BE55REL,1,FALSE
156014,2019-02-28T18:18:01Z,BE55,SJ_Blw_Release_2_J,270.57,270.57,2019UP,NA,37.31,-120.93,5.48,82,CH,1836,A1,A1,BE55A1,1,TRUE
2017-6031,2019-02-28T18:21:08Z,BE55,SJ_Blw_Release_1_J,270.52,270.52,2019UP,NA,37.31,-120.93,5.48,82,CH,3325,A1,A1,BE55A1,19,FALSE
Upstream_Release,2019-02-28T16:58:00Z,BE56,Upstream_Release,270.93,270.93,2019UP,NA,37.30895,-120.92954,4.46,75,NA,NA,REL,REL,BE56REL,1,FALSE
156014,2019-02-28T18:20:56Z,BE56,SJ_Blw_Release_2_J,270.57,270.57,2019UP,NA,37.31,-120.93,4.46,75,CH,3240,A1,A1,BE56A1,1,TRUE
2017-6031,2019-03-01T17:40:50Z,BE56,SJ_Blw_Release_1_J,270.52,270.52,2019UP,NA,37.31,-120.93,4.46,75,CH,34517,A1,A1,BE56A1,4074,FALSE
Upstream_Release,2019-02-28T16:58:00Z,BE5A,Upstream_Release,270.93,270.93,2019UP,NA,37.30895,-120.92954,5.1,80,NA,NA,REL,REL,BE5AREL,1,FALSE
156014,2019-03-02T06:55:57Z,BE5A,SJ_Blw_Release_2_J,270.57,270.57,2019UP,NA,37.31,-120.93,5.1,80,GS,37863,A1,A1,BE5AA1,1,TRUE
2017-6031,2019-03-02T07:01:35Z,BE5A,SJ_Blw_Release_1_J,270.52,270.52,2019UP,NA,37.31,-120.93,5.1,80,GS,37984,A1,A1,BE5AA1,58,FALSE
2017-6013,2019-03-02T13:25:03Z,BE5A,SJ_Blw_Newman_1_J,259.39,259.39,2019UP,NA,37.33,-120.97,5.1,80,GS,43293,A3,A3,BE5AA3,1,TRUE
2018-6013,2019-03-02T13:32:51Z,BE5A,SJ_Blw_Newman_2_J,259.34,259.34,2019UP,NA,37.33,-120.97,5.1,80,GS,43524,A3,A3,BE5AA3,43,FALSE
20187021,2019-03-16T11:00:33Z,BE5A,SJ_Hills_RT_2_DS,257.6,257.6,2019UP,NA,37.35,-120.97,5.1,80,GS,268489,A4,A4,BE5AA4,1,TRUE
20187021,2019-03-18T09:07:41Z,BE5A,SJ_Hills_RT_2_DS,257.6,257.6,2019UP,NA,37.35,-120.97,5.1,80,GS,402379,A4,A4,BE5AA4,733,FALSE
Upstream_Release,2019-02-28T16:58:00Z,BE6A,Upstream_Release,270.93,270.93,2019UP,NA,37.30895,-120.92954,5.1,82,NA,NA,REL,REL,BE6AREL,1,FALSE
156014,2019-02-28T18:11:38Z,BE6A,SJ_Blw_Release_2_J,270.57,270.57,2019UP,NA,37.31,-120.93,5.1,82,GS,125,A1,A1,BE6AA1,1,TRUE
2017-6031,2019-02-28T18:16:13Z,BE6A,SJ_Blw_Release_1_J,270.52,270.52,2019UP,NA,37.31,-120.93,5.1,82,GS,1215,A1,A1,BE6AA1,28,FALSE
Upstream_Release,2019-02-28T16:58:00Z,BE9A,Upstream_Release,270.93,270.93,2019UP,NA,37.30895,-120.92954,5.93,84,NA,NA,REL,REL,BE9AREL,1,FALSE
156014,2019-02-28T23:42:26Z,BE9A,SJ_Blw_Release_2_J,270.57,270.57,2019UP,NA,37.31,-120.93,5.93,84,CH,14362,A1,A1,BE9AA1,1,TRUE
2017-6031,2019-02-28T23:47:14Z,BE9A,SJ_Blw_Release_1_J,270.52,270.52,2019UP,NA,37.31,-120.93,5.93,84,CH,14504,A1,A1,BE9AA1,70,FALSE
2018-6013,2019-03-01T16:41:59Z,BE9A,SJ_Blw_Newman_2_J,259.34,259.34,2019UP,NA,37.33,-120.97,5.93,84,CH,33863,A3,A3,BE9AA3,1,TRUE
2018-6013,2019-03-01T16:49:59Z,BE9A,SJ_Blw_Newman_2_J,259.34,259.34,2019UP,NA,37.33,-120.97,5.93,84,CH,33975,A3,A3,BE9AA3,28,FALSE
2017-6015,2019-03-02T07:10:34Z,BE9A,SJ_Hills_1_J,257.23,257.23,2019UP,NA,37.34,-120.97,5.93,84,CH,38174,A4,A4,BE9AA4,1,TRUE
2015-6011,2019-04-08T06:54:45Z,BE9A,SJ_Hills_2_J,257.06,257.06,2019UP,NA,37.21,-120.58,5.93,84,CH,1636250,A4,A4,BE9AA4,337,FALSE
2017-6005,2019-04-08T14:37:24Z,BE9A,SJ_BlwCrowsLanding_1_J,240.1,240.1,2019UP,NA,37.43,-121.01,5.93,84,CH,1656920,A5,A5,BE9AA5,1,TRUE
18031,2019-04-08T14:51:12Z,BE9A,SJ_BlwCrowsLanding_2_J,239.9,239.9,2019UP,NA,37.43,-121.01,5.93,84,CH,1657536,A5,A5,BE9AA5,49,FALSE
156008,2019-04-09T06:15:28Z,BE9A,SJ_BlwWGrayson_2_J,210.7,210.7,2019UP,NA,37.57,-121.15,5.93,84,CH,1685071,A6,A6,BE9AA6,1,TRUE
2017-6030,2019-04-09T06:17:59Z,BE9A,SJ_BlwWGrayson_1_J,210.7,210.7,2019UP,NA,37.57,-121.15,5.93,84,CH,1685134,A6,A6,BE9AA6,18,FALSE
2017-6036,2019-04-09T16:07:05Z,BE9A,SJ_Durhamferry_2_J,181.8,181.8,2019UP,NA,37.69,121.27,5.93,84,CH,1705159,A8,A8,BE9AA8,1,TRUE
2017-6036,2019-04-09T16:09:21Z,BE9A,SJ_Durhamferry_2_J,181.8,181.8,2019UP,NA,37.69,121.27,5.93,84,CH,1705218,A8,A8,BE9AA8,22,FALSE
2017-6016,2019-04-09T19:20:51Z,BE9A,SJ_BCA_1_J,171.7,171.7,2019UP,NA,37.73,-121.29,5.93,84,CH,1710098,A9,A9,BE9AA9,1,TRUE
2017-6016,2019-04-09T19:21:12Z,BE9A,SJ_BCA_1_J,171.7,171.7,2019UP,NA,37.73,-121.29,5.93,84,CH,1710110,A9,A9,BE9AA9,3,FALSE
2017-6024,2019-04-09T21:53:29Z,BE9A,SJ_Moss_1_J,163.12,163.12,2019UP,NA,37.79,-121.3,5.93,84,CH,1714957,A10,A10,BE9AA10,1,TRUE
2017-6024,2019-04-09T21:53:49Z,BE9A,SJ_Moss_1_J,163.12,163.12,2019UP,NA,37.79,-121.3,5.93,84,CH,1714971,A10,A10,BE9AA10,3,FALSE
sm18-7013,2019-04-09T22:55:11Z,BE9A,HOR_SM2,159.42,159.42,2019UP,NA,37.8,-121.32,5.93,84,CH,1716847,A11,A11,BE9AA11,1,TRUE
sm18-7026,2019-04-09T22:59:22Z,BE9A,HOR_SM3,159.42,159.42,2019UP,NA,37.8,-121.32,5.93,84,CH,1716993,A11,A11,BE9AA11,39,FALSE
2015-6006,2019-04-09T23:18:00Z,BE9A,OR_HOR_3_J,158.12,158.12,2019UP,NA,37.81,-121.33,5.93,84,CH,1717507,B1b,B1,BE9AB1b,1,TRUE
2015-6006,2019-04-09T23:18:56Z,BE9A,OR_HOR_3_J,158.12,158.12,2019UP,NA,37.81,-121.33,5.93,84,CH,1717530,B1b,B1,BE9AB1b,8,FALSE
Upstream_Release,2019-02-28T16:58:00Z,BEA2,Upstream_Release,270.93,270.93,2019UP,NA,37.30895,-120.92954,5.5,82,NA,NA,REL,REL,BEA2REL,1,FALSE
156014,2019-02-28T18:23:56Z,BEA2,SJ_Blw_Release_2_J,270.57,270.57,2019UP,NA,37.31,-120.93,5.5,82,GS,4428,A1,A1,BEA2A1,1,TRUE
156014,2019-02-28T18:27:13Z,BEA2,SJ_Blw_Release_2_J,270.57,270.57,2019UP,NA,37.31,-120.93,5.5,82,GS,5352,A1,A1,BEA2A1,16,FALSE
2017-6013,2019-03-01T04:59:53Z,BEA2,SJ_Blw_Newman_1_J,259.39,259.39,2019UP,NA,37.33,-120.97,5.5,82,GS,20998,A3,A3,BEA2A3,1,TRUE
2018-6013,2019-03-01T05:20:57Z,BEA2,SJ_Blw_Newman_2_J,259.34,259.34,2019UP,NA,37.33,-120.97,5.5,82,GS,21565,A3,A3,BEA2A3,95,FALSE
Upstream_Release,2019-02-28T16:58:00Z,BEA5,Upstream_Release,270.93,270.93,2019UP,NA,37.30895,-120.92954,5.15,81,NA,NA,REL,REL,BEA5REL,1,FALSE
156014,2019-02-28T18:18:56Z,BEA5,SJ_Blw_Release_2_J,270.57,270.57,2019UP,NA,37.31,-120.93,5.15,81,CH,2225,A1,A1,BEA5A1,1,TRUE
2017-6031,2019-02-28T18:23:44Z,BEA5,SJ_Blw_Release_1_J,270.52,270.52,2019UP,NA,37.31,-120.93,5.15,81,CH,4366,A1,A1,BEA5A1,44,FALSE
2017-6013,2019-03-03T08:09:00Z,BEA5,SJ_Blw_Newman_1_J,259.39,259.39,2019UP,NA,37.33,-120.97,5.15,81,CH,50532,A3,A3,BEA5A3,1,TRUE
2017-6013,2019-03-03T08:09:25Z,BEA5,SJ_Blw_Newman_1_J,259.39,259.39,2019UP,NA,37.33,-120.97,5.15,81,CH,50545,A3,A3,BEA5A3,5,FALSE
Upstream_Release,2019-02-28T16:58:00Z,BEA6,Upstream_Release,270.93,270.93,2019UP,NA,37.30895,-120.92954,5.08,80,NA,NA,REL,REL,BEA6REL,1,FALSE
156014,2019-02-28T18:24:40Z,BEA6,SJ_Blw_Release_2_J,270.57,270.57,2019UP,NA,37.31,-120.93,5.08,80,CH,4650,A1,A1,BEA6A1,1,TRUE
156014,2019-02-28T18:25:05Z,BEA6,SJ_Blw_Release_2_J,270.57,270.57,2019UP,NA,37.31,-120.93,5.08,80,CH,4803,A1,A1,BEA6A1,5,FALSE
Upstream_Release,2019-02-28T16:58:00Z,BEA9,Upstream_Release,270.93,270.93,2019UP,NA,37.30895,-120.92954,4.32,78,NA,NA,REL,REL,BEA9REL,1,FALSE
